,detector_name,dataset_name,Average precision
1925,Contextual Anomaly Detector,yahoo,18.81867300380147
1926,Contextual Anomaly Detector,yahoo,21.94508706885367
1927,Contextual Anomaly Detector,yahoo,55.89569160997733
1928,Contextual Anomaly Detector,yahoo,50.085034013605444
1929,Contextual Anomaly Detector,yahoo,21.738955582927755
1930,Contextual Anomaly Detector,yahoo,5.247543461829177
1931,Contextual Anomaly Detector,yahoo,15.614172238943885
1932,Contextual Anomaly Detector,yahoo,6.640810935424081
1933,Contextual Anomaly Detector,yahoo,50.205338809034906
1934,Contextual Anomaly Detector,yahoo,25.170068027210885
1935,Contextual Anomaly Detector,yahoo,21.62589726205798
1936,Contextual Anomaly Detector,yahoo,10.70594904628518
1937,Contextual Anomaly Detector,yahoo,22.873035895741666
1938,Contextual Anomaly Detector,yahoo,45.0
1939,Contextual Anomaly Detector,yahoo,41.602891156462576
1940,Contextual Anomaly Detector,yahoo,50.0
1941,Contextual Anomaly Detector,yahoo,5.385487528344671
1942,Contextual Anomaly Detector,yahoo,28.940568475452196
1943,Contextual Anomaly Detector,yahoo,29.778911564625844
1944,Contextual Anomaly Detector,yahoo,21.938786503612434
1946,Contextual Anomaly Detector,yahoo,0.6324817862258117
1947,Contextual Anomaly Detector,yahoo,0.09596928982725528
1948,Contextual Anomaly Detector,yahoo,2.0088260735822123
1949,Contextual Anomaly Detector,yahoo,31.051253353271985
1950,Contextual Anomaly Detector,yahoo,16.83673469387755
1951,Contextual Anomaly Detector,yahoo,0.3471265794272265
1952,Contextual Anomaly Detector,yahoo,0.670293506259388
1953,Contextual Anomaly Detector,yahoo,9.700504404181915
1954,Contextual Anomaly Detector,yahoo,0.4197826390830305
1955,Contextual Anomaly Detector,yahoo,2.37545731370962
1956,Contextual Anomaly Detector,yahoo,50.335221044939715
1957,Contextual Anomaly Detector,yahoo,1.058943491732782
1958,Contextual Anomaly Detector,yahoo,4.630488559059988
1959,Contextual Anomaly Detector,yahoo,4.2517006802721085
1960,Contextual Anomaly Detector,yahoo,2.459531672026825
1961,Contextual Anomaly Detector,yahoo,45.960369605253085
1962,Contextual Anomaly Detector,yahoo,11.31475667189953
1963,Contextual Anomaly Detector,yahoo,33.50340136054422
1964,Contextual Anomaly Detector,yahoo,0.34643487024439407
1965,Contextual Anomaly Detector,yahoo,17.63260547040891
1966,Contextual Anomaly Detector,yahoo,25.08503401360544
1967,Contextual Anomaly Detector,yahoo,2.504928883255879
1968,Contextual Anomaly Detector,yahoo,19.31196723478784
1969,Contextual Anomaly Detector,yahoo,0.08503401360544217
1970,Contextual Anomaly Detector,yahoo,1.6185060429927123
1971,Contextual Anomaly Detector,yahoo,57.17432090409263
1972,Contextual Anomaly Detector,yahoo,0.1473005142281072
1973,Contextual Anomaly Detector,yahoo,15.369496046737636
1974,Contextual Anomaly Detector,yahoo,25.358836480650353
1975,Contextual Anomaly Detector,yahoo,9.330479261639221
1976,Contextual Anomaly Detector,yahoo,14.808513602355475
1977,Contextual Anomaly Detector,yahoo,28.26530612244898
1978,Contextual Anomaly Detector,yahoo,35.13294658633458
1979,Contextual Anomaly Detector,yahoo,33.33333333333333
1980,Contextual Anomaly Detector,yahoo,12.393325621276844
1981,Contextual Anomaly Detector,yahoo,28.117913832199548
1982,Contextual Anomaly Detector,yahoo,12.936765615337043
1983,Contextual Anomaly Detector,yahoo,51.89983888292159
1984,Contextual Anomaly Detector,yahoo,13.928918872938395
1985,Contextual Anomaly Detector,yahoo,25.797044550584637
1986,Contextual Anomaly Detector,yahoo,0.7785891607827965
1987,Contextual Anomaly Detector,yahoo,6.592577667933589
1988,Contextual Anomaly Detector,yahoo,20.622497019916146
1989,Contextual Anomaly Detector,yahoo,33.5127960532655
1990,Contextual Anomaly Detector,yahoo,22.62293691207276
1991,Contextual Anomaly Detector,yahoo,58.333333333333336
1992,Contextual Anomaly Detector,yahoo,50.22675736961452
1993,Contextual Anomaly Detector,yahoo,1.6430287530031777
1994,Contextual Anomaly Detector,yahoo,11.780539588992117
1995,Contextual Anomaly Detector,yahoo,8.296943602669216
1996,Contextual Anomaly Detector,yahoo,22.873028066296065
1997,Contextual Anomaly Detector,yahoo,22.131802721088434
1998,Contextual Anomaly Detector,yahoo,25.132625994694962
1999,Contextual Anomaly Detector,yahoo,7.033053787575843
2000,Contextual Anomaly Detector,yahoo,5.388962036427474
2001,Contextual Anomaly Detector,yahoo,18.41411721208031
2002,Contextual Anomaly Detector,yahoo,0.08503401360544217
2003,Contextual Anomaly Detector,yahoo,12.313497459107428
2004,Contextual Anomaly Detector,yahoo,0.1990049751243781
2005,Contextual Anomaly Detector,yahoo,13.925257865547092
2007,Contextual Anomaly Detector,yahoo,63.52932409270438
2008,Contextual Anomaly Detector,yahoo,14.604105571847507
2009,Contextual Anomaly Detector,yahoo,50.09920634920635
2010,Contextual Anomaly Detector,yahoo,62.797619047619044
2012,Contextual Anomaly Detector,yahoo,13.661206661206663
2013,Contextual Anomaly Detector,yahoo,10.748576604554867
2015,Contextual Anomaly Detector,yahoo,55.952380952380956
2016,Contextual Anomaly Detector,yahoo,6.504685872960778
2017,Contextual Anomaly Detector,yahoo,7.824726134585289
2018,Contextual Anomaly Detector,yahoo,47.112015424448764
2019,Contextual Anomaly Detector,yahoo,6.468968968968969
2020,Contextual Anomaly Detector,yahoo,100.0
2021,Contextual Anomaly Detector,yahoo,0.7707129094412332
2022,Contextual Anomaly Detector,yahoo,3.1992646024502047
2023,Contextual Anomaly Detector,yahoo,5.9054325955734415
2024,Contextual Anomaly Detector,yahoo,0.2012072434607646
2025,Contextual Anomaly Detector,yahoo,14.604105571847507
2027,Contextual Anomaly Detector,yahoo,14.345238095238097
2028,Contextual Anomaly Detector,yahoo,12.355644196641329
2029,Contextual Anomaly Detector,yahoo,44.93320299771912
2030,Contextual Anomaly Detector,yahoo,11.596704377644972
2031,Contextual Anomaly Detector,yahoo,69.32380757699018
2032,Contextual Anomaly Detector,yahoo,28.320485775031234
2033,Contextual Anomaly Detector,yahoo,33.632003938494535
2035,Contextual Anomaly Detector,yahoo,38.42921062107411
2036,Contextual Anomaly Detector,yahoo,8.161027568922306
2037,Contextual Anomaly Detector,yahoo,16.766766766766768
2039,Contextual Anomaly Detector,yahoo,6.139572844506484
2040,Contextual Anomaly Detector,yahoo,33.5288367546432
2041,Contextual Anomaly Detector,yahoo,11.229765444334324
2042,Contextual Anomaly Detector,yahoo,6.758480714762976
2043,Contextual Anomaly Detector,yahoo,100.0
2044,Contextual Anomaly Detector,yahoo,4.365079365079365
2045,Contextual Anomaly Detector,yahoo,8.882783882783883
2046,Contextual Anomaly Detector,yahoo,27.563785566454364
2047,Contextual Anomaly Detector,yahoo,15.950517205852648
2048,Contextual Anomaly Detector,yahoo,23.504425244276113
2049,Contextual Anomaly Detector,yahoo,8.975031210986268
2050,Contextual Anomaly Detector,yahoo,46.38846015836121
2051,Contextual Anomaly Detector,yahoo,6.822948975247825
2052,Contextual Anomaly Detector,yahoo,33.5288367546432
2053,Contextual Anomaly Detector,yahoo,2.106318956870612
2055,Contextual Anomaly Detector,yahoo,4.3127295516819215
2056,Contextual Anomaly Detector,yahoo,46.76577469441692
2057,Contextual Anomaly Detector,yahoo,50.09920634920635
2058,Contextual Anomaly Detector,yahoo,7.738095238095238
2059,Contextual Anomaly Detector,yahoo,14.880952380952381
2061,Contextual Anomaly Detector,yahoo,6.732264179072691
2062,Contextual Anomaly Detector,yahoo,42.6001001001001
2063,Contextual Anomaly Detector,yahoo,14.604105571847507
2064,Contextual Anomaly Detector,yahoo,10.401203610832498
2065,Contextual Anomaly Detector,yahoo,40.3003003003003
2066,Contextual Anomaly Detector,yahoo,25.6133290498244
2067,Contextual Anomaly Detector,yahoo,6.554445946535258
2068,Contextual Anomaly Detector,yahoo,6.504685872960778
2069,Contextual Anomaly Detector,yahoo,50.09920634920635
2070,Contextual Anomaly Detector,yahoo,30.017125139076363
2071,Auto Encoder,odd,58.59677439636878
2072,Auto Encoder,odd,86.40623387268556
2073,Auto Encoder,odd,61.40367968817358
2074,Auto Encoder,odd,40.715068224802195
2075,Auto Encoder,odd,21.060647784970637
2077,Auto Encoder,odd,10.866866826044193
2078,Auto Encoder,odd,77.45224985627318
2079,Auto Encoder,odd,77.53358775787628
2080,Auto Encoder,odd,6.434261534163888
2082,Auto Encoder,odd,19.996907434334144
2083,Auto Encoder,odd,92.22378903624718
2085,Auto Encoder,odd,10.163491399470692
2086,Auto Encoder,odd,4.3577056855671525
2087,Auto Encoder,odd,58.977375054569805
2088,Auto Encoder,odd,13.963816093885153
2089,Auto Encoder,odd,50.174134467645025
2090,Auto Encoder,odd,78.65879361647308
2091,Auto Encoder,odd,67.28555742609532
2092,Auto Encoder,odd,32.42784285787511
2093,Auto Encoder,odd,4.675742214530445
2095,Auto Encoder,odd,18.601737728233104
2096,Auto Encoder,odd,0.9840923886761284
2097,Auto Encoder,ucr,1.2035585038945615
2098,Auto Encoder,ucr,0.44327432856328053
2099,Auto Encoder,ucr,1.2190322577463872
2100,Auto Encoder,ucr,20.965195346426434
2101,Auto Encoder,ucr,1.5079320985915123
2102,Auto Encoder,ucr,1.884342443370932
2103,Auto Encoder,ucr,3.711428877038766
2104,Auto Encoder,ucr,1.8126045733407696
2105,Auto Encoder,ucr,2.4925750384878587
2106,Auto Encoder,ucr,9.166182639347408
2107,Auto Encoder,ucr,2.1611962776097124
2109,Auto Encoder,ucr,2.0601442433118713
2110,Auto Encoder,ucr,1.5172848467247757
2111,Auto Encoder,ucr,1.0161982234555011
2112,Auto Encoder,ucr,0.25009098910140165
2113,Auto Encoder,ucr,0.24054811211638485
2114,Auto Encoder,ucr,0.18929826621401116
2115,Auto Encoder,ucr,0.6334792408496119
2116,Auto Encoder,ucr,1.3075997093299696
2117,Auto Encoder,ucr,0.43850092963580617
2118,Auto Encoder,ucr,0.8126949184067037
2119,Auto Encoder,ucr,0.15672312528689503
2120,Auto Encoder,ucr,0.003571995556650524
2121,Auto Encoder,ucr,0.2998051675420609
2122,Auto Encoder,ucr,3.5959276521809915
2123,Auto Encoder,ucr,2.506962349463068
2124,Auto Encoder,ucr,1.2741873117795055
2125,Auto Encoder,ucr,2.4782386181415816
2126,Auto Encoder,ucr,0.0037235882175739228
2127,Auto Encoder,ucr,0.2834854775998041
2128,Auto Encoder,ucr,2.552134261281305
2129,Auto Encoder,ucr,0.1810217932776019
2131,Auto Encoder,ucr,1.2690956180733852
2132,Auto Encoder,ucr,2.118303423999383
2133,Auto Encoder,ucr,1.006034299936281
2134,Auto Encoder,ucr,0.3670614793528999
2135,Auto Encoder,ucr,0.3334395529716137
2136,Auto Encoder,ucr,2.0440690069903624
2137,Auto Encoder,ucr,0.3466655187363056
2138,Auto Encoder,ucr,0.5277064502314169
2139,Auto Encoder,ucr,0.7227916444146829
2140,Auto Encoder,ucr,1.7063194918883597
2141,Auto Encoder,ucr,3.6428959780598866
2142,Auto Encoder,ucr,1.0138400637351168
2143,Auto Encoder,ucr,0.2920103580396652
2146,Auto Encoder,ucr,0.30989781528628024
2147,Auto Encoder,ucr,3.5596233367534724
2148,Auto Encoder,ucr,1.0219638672208924
2149,Auto Encoder,ucr,2.0478429474535518
2150,Auto Encoder,ucr,1.3852565690840923
2151,Auto Encoder,ucr,0.9994702379271716
2152,Auto Encoder,ucr,1.3293811359150718
2153,Auto Encoder,ucr,1.9564421692622014
2154,Auto Encoder,ucr,3.248384423901441
2155,Auto Encoder,ucr,23.67072326020101
2156,Auto Encoder,ucr,1.8399149083150206
2157,Auto Encoder,ucr,0.10506618275357253
2158,Auto Encoder,ucr,0.6082468965009415
2159,Auto Encoder,ucr,1.4568695924219321
2160,Auto Encoder,ucr,0.3024861214906829
2161,Auto Encoder,ucr,5.544112183872243
2162,Auto Encoder,ucr,0.6948399787439824
2163,Auto Encoder,ucr,1.3687579412636102
2164,Auto Encoder,ucr,0.7206306792860783
2165,Auto Encoder,ucr,0.8854477418030388
2166,Auto Encoder,ucr,2.870118390134237
2167,Auto Encoder,ucr,1.0365325172614073
2168,Auto Encoder,ucr,0.2825652986476141
2169,Auto Encoder,ucr,0.1547197794670212
2170,Auto Encoder,ucr,2.892289827727666
2171,Auto Encoder,ucr,1.3696601904666337
2172,Auto Encoder,ucr,0.057343053837411624
2173,Auto Encoder,ucr,0.2816365701000204
2174,Auto Encoder,ucr,0.7981639201977796
2175,Auto Encoder,ucr,0.3012400162979923
2176,Auto Encoder,ucr,0.733427906641201
2177,Auto Encoder,ucr,0.004327858378425468
2178,Auto Encoder,ucr,0.8301735024829806
2179,Auto Encoder,ucr,2.837603588250162
2180,Auto Encoder,ucr,0.9217474134428579
2182,Auto Encoder,ucr,0.15477400843849085
2183,Auto Encoder,ucr,2.1197636141630616
2184,Auto Encoder,ucr,0.0022318937618569356
2185,Auto Encoder,ucr,1.3285033407622029
2187,Auto Encoder,ucr,0.12171864292516485
2188,Auto Encoder,ucr,1.7240727266994709
2189,Auto Encoder,ucr,0.22877492154781254
2190,Auto Encoder,ucr,0.6215375409498672
2191,Auto Encoder,ucr,2.011757168003908
2192,Auto Encoder,ucr,1.3660194352820967
2193,Auto Encoder,ucr,0.016031746031746032
2194,Auto Encoder,ucr,0.6347690604219091
2195,Auto Encoder,ucr,9.47109757897077
2196,Auto Encoder,ucr,0.1914050140769212
2197,Auto Encoder,ucr,1.2986211015774454
2198,Auto Encoder,ucr,0.24199733249871141
2199,Auto Encoder,ucr,1.1311754478242029
2200,Auto Encoder,ucr,0.48935086835709457
2201,Auto Encoder,ucr,2.8815497858558645
2202,Auto Encoder,ucr,0.05137482818044186
2203,Auto Encoder,ucr,0.19469816704867107
2204,Auto Encoder,ucr,0.21303224657188363
2205,Auto Encoder,ucr,0.35155980138348253
2206,Auto Encoder,ucr,9.014135261582691
2207,Auto Encoder,ucr,0.9492106003961621
2208,Auto Encoder,ucr,2.3037340256610315
2209,Auto Encoder,ucr,8.202703865611548
2210,Auto Encoder,ucr,0.3189822096541677
2211,Auto Encoder,ucr,0.4167244651777651
2212,Auto Encoder,ucr,0.5501151359331897
2213,Auto Encoder,ucr,0.9693025830186967
2215,Auto Encoder,ucr,1.0262468974277397
2216,Auto Encoder,ucr,1.4060873245247134
2217,Auto Encoder,ucr,1.312910284463895
2218,Auto Encoder,ucr,1.1230674069493254
2219,Auto Encoder,ucr,0.6859194504732969
2220,Auto Encoder,ucr,0.0035091207700675194
2221,Auto Encoder,ucr,0.4794708124556679
2222,Auto Encoder,ucr,3.585783859624356
2223,Auto Encoder,ucr,0.15529059181334104
2224,Auto Encoder,ucr,4.207546891298474
2225,Auto Encoder,ucr,0.18992145474084932
2226,Auto Encoder,ucr,17.418330472938127
2227,Auto Encoder,ucr,0.3773099958862528
2228,Auto Encoder,ucr,0.3712195596596156
2230,Auto Encoder,ucr,3.816887888353212
2231,Auto Encoder,ucr,1.9726533347397668
2232,Auto Encoder,ucr,2.520159137118421
2233,Auto Encoder,ucr,3.6202210839455753
2234,Auto Encoder,ucr,0.1661547753016068
2235,Auto Encoder,ucr,0.9961154908964901
2236,Auto Encoder,ucr,3.440195024063936
2237,Auto Encoder,ucr,0.09640653358890958
2238,Auto Encoder,ucr,3.4530904757424534
2239,Auto Encoder,ucr,1.5805694028596249
2240,Auto Encoder,ucr,0.003895596026419323
2241,Auto Encoder,ucr,0.3547538789873177
2242,Auto Encoder,ucr,1.8023092588126222
2243,Auto Encoder,ucr,3.242450353085766
2244,Auto Encoder,ucr,18.029194611691914
2245,Auto Encoder,ucr,2.5820598040127165
2246,Auto Encoder,ucr,1.2973906158003643
2247,Auto Encoder,ucr,0.32427481541383113
2248,Auto Encoder,ucr,3.380449559061301
2249,Auto Encoder,ucr,0.5839324492763007
2250,Auto Encoder,ucr,8.773017807233973
2251,Auto Encoder,ucr,1.4219246139112522
2252,Auto Encoder,ucr,0.31922196671051284
2253,Auto Encoder,ucr,0.25388894421556407
2254,Auto Encoder,ucr,0.5996980854788866
2255,Auto Encoder,ucr,7.949905005454563
2256,Auto Encoder,ucr,20.64536414991732
2257,Auto Encoder,ucr,3.8650699451021087
2258,Auto Encoder,ucr,1.492790747327038
2259,Auto Encoder,ucr,0.4002338721792137
2260,Auto Encoder,ucr,0.2936168839771536
2261,Auto Encoder,ucr,1.3844116727215325
2262,Auto Encoder,ucr,0.15286369195909363
2263,Auto Encoder,ucr,0.003241048916065865
2264,Auto Encoder,ucr,1.2759135469890697
2265,Auto Encoder,ucr,20.48967943669366
2266,Auto Encoder,ucr,0.9163988540665661
2267,Auto Encoder,ucr,0.7586926264734934
2268,Auto Encoder,ucr,0.31499125405277956
2269,Auto Encoder,ucr,0.24679467609906103
2270,Auto Encoder,ucr,0.05784492358152976
2271,Auto Encoder,ucr,0.2710296265310523
2272,Auto Encoder,ucr,0.8493684412633608
2273,Auto Encoder,ucr,0.7540336003517594
2274,Auto Encoder,ucr,0.0044978875678136545
2275,Auto Encoder,ucr,0.18885741265344666
2276,Auto Encoder,ucr,2.2729627758349604
2277,Auto Encoder,ucr,3.1805880849706836
2278,Auto Encoder,ucr,0.3367762639473961
2279,Auto Encoder,ucr,0.858640736427025
2280,Auto Encoder,ucr,0.36066855706495105
2281,Auto Encoder,ucr,0.42929363106555973
2282,Auto Encoder,ucr,1.9292784734645199
2283,Auto Encoder,ucr,1.4436284944249738
2284,Auto Encoder,ucr,0.33379241177719066
2285,Auto Encoder,ucr,20.76900542437359
2286,Auto Encoder,ucr,0.46131491873120795
2287,Auto Encoder,ucr,0.1728929994885909
2288,Auto Encoder,ucr,0.5357779711187209
2289,Auto Encoder,ucr,0.27929551979454537
2290,Auto Encoder,ucr,1.2053902909793415
2291,Auto Encoder,ucr,22.499819799001862
2292,Auto Encoder,ucr,2.992443986172867
2293,Auto Encoder,ucr,0.15788150383056762
2294,Auto Encoder,ucr,0.967752567045501
2295,Auto Encoder,ucr,1.0028934742680085
2296,Auto Encoder,ucr,0.8796458785477703
2297,Auto Encoder,ucr,0.002367760572050954
2298,Auto Encoder,ucr,0.9895508554839182
2299,Auto Encoder,ucr,0.9095088880801007
2300,Auto Encoder,ucr,0.15572843427379146
2301,Auto Encoder,ucr,1.6105548836041257
2302,Auto Encoder,ucr,0.2041189056552796
2303,Auto Encoder,ucr,2.008085570332078
2304,Auto Encoder,ucr,1.5122669247815856
2305,Auto Encoder,ucr,0.3969674011911074
2306,Auto Encoder,ucr,0.0476205723273348
2307,Auto Encoder,ucr,0.10850656151747151
2308,Auto Encoder,ucr,1.2859655579761993
2309,Auto Encoder,ucr,17.457588667985398
2310,Auto Encoder,ucr,0.16533148139670745
2311,Auto Encoder,ucr,0.18075168678936826
2312,Auto Encoder,ucr,3.62108519436536
2314,Auto Encoder,ucr,1.1961906343799473
2315,Auto Encoder,ucr,0.002603895427559629
2316,Auto Encoder,ucr,0.11687980455264702
2317,Auto Encoder,ucr,1.4267396063526954
2318,Auto Encoder,ucr,0.2279990563109229
2319,Auto Encoder,ucr,0.06963376504683567
2320,Auto Encoder,ucr,0.31478740310625897
2321,Auto Encoder,ucr,0.06254717636175898
2322,Auto Encoder,ucr,1.4460201298333775
2324,Auto Encoder,ucr,1.2863651996302228
2325,Auto Encoder,ucr,0.4859628431983531
2326,Auto Encoder,ucr,1.0219173920577571
2327,Auto Encoder,ucr,0.06396184257606696
2328,Auto Encoder,ucr,1.4753147883701943
2329,Auto Encoder,ucr,0.3972154341003977
2330,Auto Encoder,ucr,0.5462921925977877
2331,Auto Encoder,ucr,1.277067844563724
2332,Auto Encoder,ucr,0.74217143521529
2333,Auto Encoder,ucr,0.29651284593740374
2334,Auto Encoder,ucr,0.27576059236357575
2335,Auto Encoder,ucr,0.9908719359443539
2336,Auto Encoder,ucr,3.251291737153889
2337,Auto Encoder,ucr,6.94727749918884
2338,Auto Encoder,ucr,17.3483910339797
2339,Auto Encoder,ucr,0.0038634500709080213
2340,Auto Encoder,ucr,0.25614965653441457
2341,Auto Encoder,ucr,0.5878844037429419
2342,Auto Encoder,ucr,3.1400234569077328
2343,Auto Encoder,ucr,0.07245424940224811
2344,Auto Encoder,ucr,2.65039350307979
2345,Auto Encoder,ucr,0.8357441357051125
2346,Auto Encoder,ucr,0.07840151520988962
2347,Auto Encoder,nab,15.012035378058632
2348,Auto Encoder,nab,9.242715527708912
2349,Auto Encoder,nab,8.38453095154261
2350,Auto Encoder,nab,16.553061492879067
2351,Auto Encoder,nab,15.00381529755651
2352,Auto Encoder,nab,18.75314464909153
2353,Auto Encoder,nab,25.84065261720735
2354,Auto Encoder,nab,18.224962024918025
2357,Auto Encoder,nab,14.440295544272411
2358,Auto Encoder,nab,29.05573371826239
2359,Auto Encoder,nab,9.490245692530886
2360,Auto Encoder,nab,10.51064149842145
2361,Auto Encoder,nab,13.574018703979332
2362,Auto Encoder,nab,16.524093229242077
2363,Auto Encoder,nab,32.307791524869444
2364,Auto Encoder,nab,23.01845435985926
2365,Auto Encoder,nab,17.361991490281984
2366,Auto Encoder,nab,20.042075289406615
2367,Auto Encoder,nab,42.985565853754196
2368,Auto Encoder,nab,27.758357478057665
2369,Auto Encoder,nab,15.407990013935297
2370,Auto Encoder,nab,2.2419997670062206
2371,Auto Encoder,nab,38.25799750364678
2372,Auto Encoder,nab,12.582167927835025
2373,Auto Encoder,nab,27.25296285567061
2374,Auto Encoder,nab,14.456140924847654
2375,Auto Encoder,nab,10.772195060174216
2376,Auto Encoder,nab,9.534101931381894
2377,Auto Encoder,nab,9.931927715076014
2378,Auto Encoder,nab,13.22081284879941
2379,Auto Encoder,nab,14.16592317013087
2380,Auto Encoder,nab,9.743129877337218
2381,Auto Encoder,nab,10.87737486966453
2388,Auto Encoder,nab,11.948479084713162
2389,Auto Encoder,nab,13.65258647522862
2390,Auto Encoder,nab,19.506974649913545
2391,Auto Encoder,nab,13.043509723168068
2392,Auto Encoder,nab,15.93369752868172
2393,Auto Encoder,nab,10.694180157639662
2394,Auto Encoder,nab,20.277254642984317
2395,Auto Encoder,nab,4.427527144951564
2396,Auto Encoder,nab,16.217261007598367
2397,Auto Encoder,nab,6.814277087813589
2398,Auto Encoder,nab,74.60866717054022
2399,Auto Encoder,nab,33.82096478998404
2400,Auto Encoder,nab,14.795613908055708
2401,Auto Encoder,nab,19.696976126708943
2402,Auto Encoder,nab,16.490501497424866
2403,Auto Encoder,nab,18.264328976302163
2404,Auto Encoder,nab,27.85825837872441
2405,Auto Encoder,yahoo,2.1519431790892947
2406,Auto Encoder,yahoo,0.5698190107027177
2407,Auto Encoder,yahoo,0.5639097744360901
2408,Auto Encoder,yahoo,0.4102829854211655
2409,Auto Encoder,yahoo,100.0
2410,Auto Encoder,yahoo,1.1627906976744187
2411,Auto Encoder,yahoo,0.8409849591697764
2412,Auto Encoder,yahoo,0.9909938818294615
2413,Auto Encoder,yahoo,0.40048034323555476
2414,Auto Encoder,yahoo,41.806523329736734
2415,Auto Encoder,yahoo,0.22033776798935006
2416,Auto Encoder,yahoo,0.6709886199510599
2417,Auto Encoder,yahoo,0.7717887631526702
2418,Auto Encoder,yahoo,0.7716801590359749
2419,Auto Encoder,yahoo,48.38582765280847
2420,Auto Encoder,yahoo,1.0195162772361255
2421,Auto Encoder,yahoo,75.22401433691756
2422,Auto Encoder,yahoo,0.12121212121212122
2423,Auto Encoder,yahoo,67.45421245421245
2425,Auto Encoder,yahoo,0.22896432368482061
2426,Auto Encoder,yahoo,1.037544834673315
2427,Auto Encoder,yahoo,0.6207055246644074
2428,Auto Encoder,yahoo,0.42788711565342324
2429,Auto Encoder,yahoo,0.1568167826010177
2430,Auto Encoder,yahoo,0.7420881396036675
2431,Auto Encoder,yahoo,0.6315626851341137
2432,Auto Encoder,yahoo,0.5185865242872456
2433,Auto Encoder,yahoo,0.47612815877185755
2434,Auto Encoder,yahoo,0.22357892165941112
2435,Auto Encoder,yahoo,32.00633584073075
2436,Auto Encoder,yahoo,34.3305665824612
2437,Auto Encoder,yahoo,62.5
2438,Auto Encoder,yahoo,0.6132713898183324
2439,Auto Encoder,yahoo,1.4230493302871485
2440,Auto Encoder,yahoo,0.7390575702945833
2441,Auto Encoder,yahoo,1.5627446963285687
2442,Auto Encoder,yahoo,0.6146366220577852
2443,Auto Encoder,yahoo,0.5133323654094637
2444,Auto Encoder,yahoo,0.8571428571428572
2445,Auto Encoder,yahoo,0.12360939431396785
2446,Auto Encoder,yahoo,0.12121212121212122
2447,Auto Encoder,yahoo,0.29659782059363554
2448,Auto Encoder,yahoo,0.6572069591167706
2449,Auto Encoder,yahoo,3.054954872020796
2450,Auto Encoder,yahoo,50.61342559795655
2451,Auto Encoder,yahoo,72.92678847907123
2452,Auto Encoder,yahoo,0.12980206985573503
2453,Auto Encoder,yahoo,9.508952616675623
2454,Auto Encoder,yahoo,0.6568628275587037
2455,Auto Encoder,yahoo,30.414730951217283
2456,Auto Encoder,yahoo,0.5562711744776963
2457,Auto Encoder,yahoo,0.11049723756906078
2458,Auto Encoder,yahoo,1.1247600892828746
2459,Auto Encoder,yahoo,3.4707705751435043
2460,Auto Encoder,yahoo,45.433440960991135
2461,Auto Encoder,yahoo,0.7463540177294824
2462,Auto Encoder,yahoo,0.4283023011167368
2463,Auto Encoder,yahoo,100.0
2464,Auto Encoder,yahoo,43.10662202220916
2465,Auto Encoder,yahoo,0.7804878048780488
2466,Auto Encoder,yahoo,36.97559672609974
2467,Auto Encoder,yahoo,52.05205205205205
2468,Auto Encoder,yahoo,0.4846347358555714
2469,Auto Encoder,yahoo,88.33333333333333
2470,Auto Encoder,yahoo,0.96110973628721
2471,Auto Encoder,yahoo,0.37739733025782307
2472,Auto Encoder,yahoo,0.8565450653691525
2473,Auto Encoder,yahoo,1.0389803431689006
2474,Auto Encoder,yahoo,0.7511737089201878
2475,Auto Encoder,yahoo,33.73532867379632
2476,Auto Encoder,yahoo,0.4376499091522221
2477,Auto Encoder,yahoo,0.1445086705202312
2478,Auto Encoder,yahoo,60.29291519373439
2479,Auto Encoder,yahoo,79.10512167755364
2480,Auto Encoder,yahoo,0.4704216687341266
2481,Auto Encoder,yahoo,25.87965650435037
2482,Auto Encoder,yahoo,0.23837902264600713
2483,Auto Encoder,yahoo,0.3372075688043978
2484,Auto Encoder,yahoo,51.96621223118918
2485,Auto Encoder,yahoo,100.0
2486,Auto Encoder,yahoo,0.5295097290124076
2487,Auto Encoder,yahoo,0.3743913051591616
2488,Auto Encoder,yahoo,0.3147406746087102
2489,Auto Encoder,yahoo,63.88067900572815
2490,Auto Encoder,yahoo,10.869949967539494
2491,Auto Encoder,yahoo,1.0152714780695085
2492,Auto Encoder,yahoo,1.7477025435784377
2493,Auto Encoder,yahoo,0.6238682692963522
2494,Auto Encoder,yahoo,54.316770186335404
2495,Auto Encoder,yahoo,0.7224614434984405
2496,Auto Encoder,yahoo,61.36848761057622
2497,Auto Encoder,yahoo,23.22612522383077
2498,Auto Encoder,yahoo,0.8873727618115012
2499,Auto Encoder,yahoo,0.14768435948319894
2500,Auto Encoder,yahoo,53.450980392156865
2501,Auto Encoder,yahoo,0.2932694841501795
2502,Auto Encoder,yahoo,1.0944511477633077
2503,Auto Encoder,yahoo,67.70833333333333
2504,Auto Encoder,yahoo,2.222391824852443
2505,Auto Encoder,yahoo,12.655501551420564
2506,Auto Encoder,yahoo,40.79500025302363
2507,Auto Encoder,yahoo,0.45610034207525657
2508,Auto Encoder,yahoo,0.12453300124533001
2509,Auto Encoder,yahoo,0.5389553213849518
2510,Auto Encoder,yahoo,0.12004801920768307
2511,Auto Encoder,yahoo,13.333333333333334
2512,Auto Encoder,yahoo,5.709525973042556
2513,Auto Encoder,yahoo,1.9607843137254901
2514,Auto Encoder,yahoo,1.2552301255230125
2515,Auto Encoder,yahoo,1.0273972602739725
